,159850_amont,159960_amont,161831_amont,510900_amont,159823_amont,159954_amont,160717_amont,etfs_amont,index_amt,etf_chg_amt_pct,etf_chg_amt_pct_lag1
2021-12-08,2190000.0,0.0,121154.4,917000.0,0.0,1221000.0,496334.465,4945488.865,2128873168.2690647,0.00015355254227969426,6.168709064670231e-05
2021-12-09,0.0,0.0,-16874.0,0.0,0.0,0.0,6008.418,-10865.582,1879316316.3198924,-3.001992818333733e-07,0.00015355254227969426
2021-12-10,0.0,-782000.0,-55143.687999999995,0.0,0.0,0.0,209853.07200000001,-627290.6159999999,1943438127.8157988,-2.274718262316887e-05,-3.001992818333733e-07
2021-12-13,0.0,0.0,-42352.2,0.0,0.0,0.0,0.0,-42352.2,2349234216.122911,-1.3142003141277994e-06,-2.274718262316887e-05
2021-12-14,0.0,0.0,0.0,20861000.0,0.0,0.0,0.0,20861000.0,1768522820.7168787,0.0006734584671623678,-1.3142003141277994e-06
2021-12-15,717000.0,761000.0,-19251.5,97991000.0,474000.0,0.0,0.0,99923748.5,1678350653.3224175,0.0036167136817603167,0.0006734584671623678
2021-12-16,714000.0,0.0,3127.1479999999997,156450000.0,0.0,0.0,129071.154,157296198.30200002,2109702000.9903557,0.005472237037179384,0.0036167136817603167
2021-12-17,3530000.0,0.0,40086.41,34632000.0,936000.0,0.0,57670.596,39195757.006,2693585282.821088,0.001003837029491735,0.005472237037179384
2021-12-20,0.0,0.0,274443.343,127890000.0,1838400.0,2702000.0,713354.348,133418197.691,1945132773.601378,0.004754551349622916,0.001003837029491735
2021-12-21,10515000.0,748000.0,119540.46,10584000.0,1391400.0,6272000.0,785923.4349999999,30415863.895,1989374674.847324,0.0010250122998123473,0.004754551349622916
2021-12-22,0.0,0.0,34007.802,0.0,465000.0,1570000.0,768968.238,2837976.04,1658857917.818065,0.0001224950445185067,0.0010250122998123473
2021-12-23,2118000.0,0.0,32827.613000000005,0.0,0.0,0.0,239248.08599999998,2390075.699,2434803247.250543,0.00010153595430350529,0.0001224950445185067
2021-12-24,704000.0,0.0,-6676.2660000000005,8860000.0,0.0,1582000.0,274306.335,11413630.069,890877941.7751381,0.0010827115338143333,0.00010153595430350529
2021-12-28,0.0,0.0,-61200.00000000001,884000.0,0.0,0.0,0.0,822800.0,1761501152.6533694,3.3989317307873034e-05,0.0010827115338143333
2021-12-29,695000.0,1482000.0,0.0,34920000.0,0.0,0.0,201.93599999999998,37097201.936,1036264045.4188601,0.0028611984572266295,3.3989317307873034e-05
2021-12-30,2087999.9999999998,0.0,0.0,61320000.0,0.0,0.0,0.0,63408000.0,1004812423.9988927,0.0036610073103046084,0.0028611984572266295
2021-12-31,708000.0,0.0,0.0,30.32800085067749,0.0,0.0,112535.89199999999,820566.2200008506,1121733550.3260636,6.791455329476652e-05,0.0036610073103046084
2022-01-04,702000.0,0.0,0.0,10607969.943999156,0.0,0.0,0.0,11309969.943999156,1568714260.8678448,0.0003872214694596686,6.791455329476652e-05
2022-01-05,0.0,741000.0,0.0,147199000.0,0.0,770000.0,0.0,148710000.0,3271357106.2732186,0.0034578186659318714,0.0003872214694596686
2022-01-06,0.0,0.0,-6610.0,209709000.0,909600.0,3420000.0,0.0,214031990.0,2320922967.999711,0.006615053947080717,0.0034578186659318714
2022-01-07,3515000.0,744000.0,166101.784,2661000.0,0.0,1562000.0,223498.495,8871600.279,2592076166.0173306,0.00021704502811471712,0.006615053947080717
2022-01-10,0.0,0.0,110031.98300000001,12600000.0,0.0,0.0,219400.77599999998,12929432.759,2332164337.900606,0.00031267460027799694,0.00021704502811471712
2022-01-11,3555000.0,0.0,-3264.0000000000005,13485000.0,0.0,0.0,65529.138999999996,17102265.139,2020771283.6418774,0.0004547048265984681,0.00031267460027799694
2022-01-12,0.0,-770000.0,-934841.2019999999,0.0,0.0,0.0,178654.245,-1526186.957,3070631653.062136,-3.6459083179423565e-05,0.0004547048265984681
2022-01-13,-731000.0,0.0,-337470.20999999996,0.0,0.0,0.0,0.0,-1068470.21,2153210275.966003,-3.057231671505074e-05,-3.6459083179423565e-05
2022-01-14,0.0,-1540000.0,-682373.24,0.0,0.0,0.0,-103386.192,-2325759.432,1884115860.3462226,-7.541943336634744e-05,-3.057231671505074e-05
2022-01-17,0.0,0.0,-2142926.78,0.0,0.0,0.0,-265503.287,-2408430.067,1471640157.8993318,-0.00010337524038180159,-7.541943336634744e-05
2022-01-18,0.0,0.0,-1450084.23,4550000.0,0.0,0.0,-239044.477,2860871.293,1890074392.9832819,0.00011032027619431899,-0.00010337524038180159
2022-01-19,0.0,0.0,-377493.904,108840000.00000086,0.0,0.0,0.0,108462506.09600087,1800907313.4339297,0.003992043168958289,0.00011032027619431899
2022-01-20,-742000.0,0.0,-244807.77399999998,0.0,0.0,0.0,0.0,-986807.774,3415078499.012867,-2.2070446048441256e-05,0.003992043168958289
2022-01-21,-744000.0,0.0,-320154.11199999996,73476000.0,-493200.0,0.0,6.38,71918652.26799999,2985387010.0391483,0.0018432856716128084,-2.2070446048441256e-05
2022-01-24,0.0,0.0,-1019356.242,221578000.0,0.0,0.0,-534038.679,220024605.079,2199515158.345159,0.006621607308512469,0.0018432856716128084
2022-01-25,-2884000.0,0.0,-1362636.46,18220000.0,0.0,0.0,-116735.58,13856627.959999999,2584120914.3327703,0.000357936339217814,0.006621607308512469
2022-01-26,-1444000.0,5439000.0,-142758.908,127820000.0,0.0,21164000.0,-36822.4,152799418.692,2293989686.421713,0.0044705667436802515,0.000357936339217814
2022-01-27,0.0,2298000.0,-29201.050000000003,225298000.0,0.0,0.0,0.0,227566798.95,2566882988.0751576,0.007136162838312284,0.0044705667436802515
2022-01-28,0.0,0.0,-70732.3,0.0,463800.0,0.0,-51.595,393016.10500000004,1936141800.418032,1.409010762042952e-05,0.007136162838312284
2022-02-07,-1458000.0,0.0,0.0,6447000.0,0.0,0.0,-25017.3,4963982.7,2224727216.154657,0.00013035188101957014,1.409010762042952e-05
2022-02-08,0.0,2349000.0,0.0,0.0,0.0,-820000.0,19285.808,1548285.808,2053699116.4450114,4.6810866001132954e-05,0.00013035188101957014
2022-02-09,-743000.0,0.0,-674523.248,0.0,0.0,4185000.0,-181885.158,2585591.594,2606382544.348757,6.489158131633455e-05,4.6810866001132954e-05
2022-02-10,-2232000.0,796000.0,-12734.088,0.0,0.0,0.0,0.0,-1448734.088,2106212946.1271396,-4.0933055044229506e-05,6.489158131633455e-05
2022-02-11,0.0,0.0,-288037.76399999997,6587000.0,0.0,-419000.0,-328524.469,5551437.767,2056233832.7834563,0.00013752466168587353,-4.0933055044229506e-05
2022-02-14,-2936000.0,0.0,-343770.0,55680000.0,0.0,14008000.0,-6290.0,66401940.0,1659605445.2890556,0.0022508297236155457,0.00013752466168587353
2022-02-15,0.0,0.0,-861647.2599999999,136335000.0,0.0,2436000.0,-177491.184,137731861.55600002,1731234469.7482011,0.004286229441274343,0.0022508297236155457
2022-02-16,0.0,0.0,-112480.0,0.0,0.0,6157500.0,-19056.2,6025963.8,1496206524.7882187,0.00022132590899276273,0.004286229441274343
2022-02-17,-2205000.0,1578000.0,-60.458,0.0,0.0,8209999.999999999,-71253.0,7511686.541999999,1479412659.3083355,0.0002818484001439553,0.00022132590899276273
2022-02-18,-733000.0,0.0,-347698.103,4615000.0,0.0,409500.0,-17993.456,3925808.441,2906530540.7198052,0.00013073674508929712,0.0002818484001439553
2022-02-21,0.0,0.0,-312282.95999999996,4535000.0,0.0,5213000.0,-10213.5,9425503.54,3496293370.0155077,0.00031761421523402664,0.00013073674508929712
2022-02-22,-1404000.0,760000.0,-63872.824,183664000.0,0.0,4306500.0,0.0,187262627.176,2802514789.3357897,0.005475936680840801,0.00031761421523402664
2022-02-23,-708000.0,0.0,-521878.2,22275000.0,0.0,3144000.0,-295673.287,23893448.513,1967890507.8046362,0.0009708488596182016,0.005475936680840801
2022-02-24,0.0,0.0,9344.064,290831000.0,0.0,5327000.0,962.28,296168306.344,3028555227.201532,0.006570126665025157,0.0009708488596182016
2022-02-25,0.0,1468000.0,4725.5,194940000.0,0.0,6426000.0,11.248,202838736.748,2237339099.3914595,0.005678528908626614,0.006570126665025157
2022-02-28,677000.0,2190000.0,56484.394,59640000.0,0.0,752000.0,292156.746,63607641.14,2589849479.9382687,0.0014216808269964373,0.005678528908626614
2022-03-01,687000.0,0.0,0.0,8650000.0,0.0,6494000.0,97404.128,15928404.128,1810857252.5776463,0.0005404829732279314,0.0014216808269964373
2022-03-02,673000.0,0.0,29136.585,84600000.0,0.0,748000.0,165653.28,86215789.865,1786537406.749689,0.0028701579132253793,0.0005404829732279314
2022-03-03,671000.0,0.0,7699.84,216908000.0,0.0,7450000.0,147465.353,225184165.193,1748338241.8831568,0.008472517866179065,0.0028701579132253793
2022-03-04,3924000.0,712000.0,122301.504,151432000.0,0.0,4732000.0,228726.216,161151027.72,3177730095.446583,0.004433706202805905,0.008472517866179065
2022-03-07,5064000.0,684000.0,30724.806,167370000.0,0.0,2816000.0,744327.2880000001,176709052.09399998,3508762537.191511,0.0037067403884823323,0.004433706202805905
2022-03-08,8021000.0,2010000.0000000002,936.92,165636000.0,0.0,-2383500.0,560432.532,173844869.452,2988164833.110432,0.0035605267943552153,0.0037067403884823323
2022-03-09,608000.0,0.0,151948.97999999998,265872000.0,0.0,7056000.0,525824.4130000001,274213773.393,3090639030.2967277,0.005251524674154936,0.0035605267943552153
2022-03-10,6120000.0,1326000.0,149358.66,67077000.0,0.0,8475000.0,1215167.4810000001,84362526.141,2390579710.31787,0.0021744969835466176,0.005251524674154936
2022-03-11,2995000.0,0.0,35608.130999999994,236315000.0,0.0,2001000.0,616596.84,241963204.97100002,3731014493.2099285,0.00529953958912374,0.0021744969835466176
2022-03-14,5639999.999999999,1250000.0,27349.38,174440000.0,0.0,-8834000.0,392351.102,172915700.482,4525263671.684321,0.0030027523859004627,0.00529953958912374
2022-03-15,13075000.0,1178000.0,105191.695,329500000.0,0.0,-1172000.0,280362.64,342966554.335,6260792322.078232,0.004311778601405752,0.0030027523859004627
2022-03-16,6899999.999999999,3165000.0,544744.701,57275000.0,0.0,7740000.0,1029092.68,76653837.38100001,7176364866.656044,0.0009434930649859608,0.004311778601405752
2022-03-17,620000.0,671000.0,224279.78,0.0,0.0,35568000.0,763406.934,37846686.714,6579066643.071419,0.00047106198387341855,0.0009434930649859608
2022-03-18,-628000.0,-673000.0,1085.238,0.0,-1658399.9999999998,9048000.0,544494.736,6634179.973999999,3984251034.512811,9.233172741100205e-05,0.00047106198387341855
2022-03-21,617000.0,0.0,-13724.288999999999,0.0,0.0,-13660000.000000002,542170.265,-12514554.024000002,2963986365.050478,-0.0003184430724948267,9.233172741100205e-05
2022-03-22,-631000.0,-674000.0,-252830.712,-7940000.0,0.0,2780000.0,-137994.0,-6855824.711999999,2891412356.7555003,-0.0001832747821512702,-0.0003184430724948267
2022-03-23,-650000.0,0.0,-292989.237,-43354000.0,0.0,4278000.0,-387499.35900000005,-40406488.596,4097676221.9157143,-0.0009053633601730423,-0.0001832747821512702
2022-03-24,-2564000.0,-687000.0,-106468.09599999999,-48480000.0,0.0,-1752500.0,-696679.2000000001,-54286647.296000004,3151157893.0832634,-0.0015189859265094148,-0.0009053633601730423
2022-03-25,-5553000.0,0.0,-20580.0,-77700000.0,0.0,-13500000.0,-53351.805,-96826931.805,2929762754.8812876,-0.002509476933329813,-0.0015189859265094148
2022-03-28,-626000.0,2013000.0000000002,-357745.6,-47160000.0,0.0,-13640000.000000002,-277873.83,-60048619.43,2592272981.0968533,-0.0020549824189184727,-0.002509476933329813
2022-03-29,-1270000.0,0.0,-80487.4,-4000000.0,0.0,-693000.0,-361376.40800000005,-6404863.808,2275593732.022026,-0.00022929993297403175,-0.0020549824189184727
2022-03-30,-647000.0,-689000.0,-38006.6,-32639999.999999996,0.0,0.0,-21762.000000000004,-34035768.599999994,2779063072.2212176,-0.000806948751953928,-0.00022929993297403175
2022-03-31,-1272000.0,0.0,-336661.93,-39999972.800000004,-1684800.0,-13919999.999999998,-208654.58700000003,-57422089.317,1632478874.944686,-0.0017769154725565707,-0.000806948751953928
2022-04-01,-636000.0,0.0,-256868.35199999998,-27.200000000000003,0.0,0.0,-484602.30000000005,-1377497.852,1637830087.8026674,-4.7766549538390795e-05,-0.0017769154725565707
2022-04-06,-1300000.0,0.0,30.8,-32719999.999999996,0.0,0.0,-94126.57,-34114095.769999996,2216394456.817582,-0.0008654791754767309,-4.7766549538390795e-05
2022-04-07,-636000.0,0.0,0.0,0.0,0.0,-11216000.0,-79895.0,-11931895.0,1900536934.6583493,-0.00040813568433072713,-0.0008654791754767309
2022-04-08,-1264000.0,-683000.0,-484860.0,-121788000.0,0.0,-2796000.0,-270730.53900000005,-127286590.539,1785194761.3596866,-0.004671576658670515,-0.00040813568433072713
2022-04-11,-1222000.0,0.0,-78242.0,0.0,0.0,-5400000.0,12.72,-6700229.28,2033302334.5744948,-0.00021195124801697544,-0.004671576658670515
2022-04-12,0.0,0.0,-8820.0,0.0,0.0,-4092000.0000000005,28874.982,-4071945.0180000006,2299251914.2839365,-0.00013080862340051914,-0.00021195124801697544
2022-04-13,-1238000.0,0.0,-268321.452,-6232000.0,0.0,0.0,-432889.864,-8171211.316,1714589145.862014,-0.0003154172732622622,-0.00013080862340051914
2022-04-14,-2504000.0,0.0,-14750.0,0.0,0.0,-2776000.0,-36.247,-5294786.247,1748936121.1820233,-0.0001914186668920726,-0.0003154172732622622
2022-04-19,0.0,0.0,0.0,-38350000.0,0.0,0.0,0.0,-38350000.0,1991057955.9962025,-0.0011341926142272951,-0.0001914186668920726
2022-04-20,-606000.0,0.0,0.0,0.0,0.0,0.0,0.0,-606000.0,1403878320.7516007,-2.234910714190849e-05,-0.0011341926142272951
2022-04-21,0.0,0.0,0.0,7520000.0,0.0,0.0,0.0,7520000.0,2200448638.0897894,0.00023665828265231602,-2.234910714190849e-05
2022-04-22,0.0,0.0,0.0,15100000.0,0.0,997500.0,0.0,16097500.0,2032265515.1117592,0.0005403332210292819,0.00023665828265231602
2022-04-25,0.0,0.0,-3190.0000000000005,16882000.0,0.0,1620000.0,76883.725,18575693.725,2383725724.9335594,0.0004654934227963966,0.0005403332210292819
2022-04-26,0.0,0.0,0.0,11145000.0,0.0,0.0,7992.320000000001,11152992.32,2248395789.121496,0.00031932414304667624,0.0004654934227963966
2022-04-27,0.0,0.0,73311.17300000001,11235000.0,-782400.0,0.0,23677.125,10549588.298,2235573607.2763143,0.00033137819524102014,0.00031932414304667624
2022-04-28,0.0,-1298000.0,-160127.25,0.0,0.0,0.0,135606.401,-1322520.849,1851583315.7029886,-3.988446012605383e-05,0.00033137819524102014
2022-04-29,0.0,0.0,-2985.0,23940000.0,0.0,0.0,5576.118,23942591.118,4460321682.0258465,0.0005910109914005989,-3.988446012605383e-05
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059964523.8599434,0.0,0.0005910109914005989
2022-05-06,1815000.0,-1959000.0,0.0,83820000.0,0.0,0.0,-670498.348,83005501.652,2252122420.1519775,0.002549837972484745,0.0
2022-05-10,0.0,0.0,28138.320000000003,0.0,0.0,0.0,31632.864,59771.18400000001,2742118131.067441,1.619679956183913e-06,0.002549837972484745
2022-05-11,0.0,-1974000.0,0.0,0.0,0.0,0.0,0.0,-1974000.0,2536589568.596142,-6.852511573268584e-05,1.619679956183913e-06
2022-05-12,0.0,3265000.0,-78588.24600000001,0.0,0.0,669000.0,167076.305,4022488.0590000004,2477790003.750752,0.00011715935341209173,-6.852511573268584e-05
2022-05-13,0.0,-664000.0,0.0,11580000.0,0.0,0.0,-100700.0,10815300.0,2252995118.826754,0.00034911730153575093,0.00011715935341209173
2022-05-16,0.0,-670000.0,-11500.0,0.0,0.0,0.0,61677.694,-619822.306,1731883014.929353,-2.6775207369092303e-05,0.00034911730153575093
2022-05-17,0.0,-1378000.0,-151572.33,0.0,0.0,0.0,-82364.40000000001,-1611936.73,2889974418.202016,-4.816288198285375e-05,-2.6775207369092303e-05
2022-05-18,0.0,-685000.0,-120018.59999999999,0.0,0.0,0.0,-10960.0,-815978.6,2393850800.8613715,-2.741276719979896e-05,-4.816288198285375e-05
2022-05-19,-1242000.0,0.0,-325318.5,0.0,0.0,-1046999.9999999999,-466698.32200000004,-3081016.822,3200202194.5924788,-9.396090841054042e-05,-2.741276719979896e-05
2022-05-20,0.0,0.0,-473260.915,0.0,0.0,0.0,-42970.4,-516231.315,2253558074.5444345,-1.4963390081783356e-05,-9.396090841054042e-05
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,2963.0570000000002,2963.0570000000002,1873047629.0910656,1.1817251717648989e-07,-1.4963390081783356e-05
2022-05-24,0.0,-667000.0,-251833.9,0.0,0.0,0.0,-246970.755,-1165804.655,2045861619.464573,-4.557122032389623e-05,1.1817251717648989e-07
2022-05-25,0.0,0.0,-168755.34,27090000.0,0.0,0.0,-37240.0,26884004.66,1907156623.061676,0.0009110458512490131,-4.557122032389623e-05
2022-05-26,0.0,0.0,0.0,13932000.0,0.0,0.0,35594.806000000004,13967594.806,1635019479.400086,0.000573723462201894,0.0009110458512490131
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496997905.1231318,0.0,0.000573723462201894
2022-05-30,-6400000.0,0.0,140564.73,0.0,0.0,9639000.0,118082.32900000001,3497647.0590000004,2685607025.1679664,8.539284257640338e-05,0.0
2022-05-31,0.0,-1404000.0,0.0,0.0,0.0,-727000.0,-12943.585,-2143943.585,5055569373.677069,-3.452771524479788e-05,8.539284257640338e-05
2022-06-01,-11754000.0,-709000.0,-885555.42,-1650000.0,0.0,-4380000.0,-280442.796,-19658998.216000002,2285485825.7994323,-0.0006107472176428414,-3.452771524479788e-05
2022-06-02,-1292000.0,701000.0,-140004.792,0.0,0.0,-14400000.0,-94039.12000000001,-15225043.911999999,1765990243.1022582,-0.0005871985207550401,-0.0006107472176428414
2022-06-06,0.0,-715000.0,-71530.0,-34692000.0,0.0,-366500.0,0.0,-35845030.0,3007652545.2916675,-0.000988475542843271,-0.0005871985207550401
2022-06-07,0.0,-1434000.0,-380888.434,-166800000.0,-439200.0,-10332000.0,-54797.49999999999,-179440885.934,2980681101.5837336,-0.005303266544955384,-0.000988475542843271
2022-06-08,-679000.0,1460000.0,-506553.408,-77130000.0,0.0,-754000.0,-167185.8,-77776739.208,4678112846.02839,-0.0016585917298446089,-0.005303266544955384
2022-06-09,-15525000.000000002,-1454000.0,-197222.4,-9350000.0,0.0,-1120500.0,-15027.999999999998,-27661750.4,4225910188.617113,-0.0006844201201297426,-0.0016585917298446089
2022-06-10,-7491000.000000001,0.0,-404655.39400000003,-29995000.0,0.0,-2262000.0,-108838.79999999999,-40261494.194,4377121992.920803,-0.0008750479367239936,-0.0006844201201297426
2022-06-13,-1989000.0,0.0,-25807.9,0.0,0.0,-735000.0,-33119.399999999994,-2782927.3,3335502239.6721573,-6.392263046746358e-05,-0.0008750479367239936
2022-06-14,0.0,712000.0,-432739.8,0.0,0.0,0.0,-261112.59999999998,18147.600000000035,2668984085.9290824,5.540555754772102e-07,-6.392263046746358e-05
2022-06-15,-666000.0,0.0,-18990.0,-67200000.0,0.0,-3700000.0,0.0,-71584990.0,2698996428.7912083,-0.0018181636268346589,5.540555754772102e-07
2022-06-16,-3924000.0,0.0,-386913.75,-14796000.0,-1301400.0,0.0,-245377.83599999998,-20653691.586,2609958356.5361876,-0.0005551836605112247,-0.0018181636268346589
2022-06-17,0.0,0.0,-200874.24,0.0,0.0,0.0,-201639.15199999997,-402513.392,3807562717.9653263,-8.482825298448755e-06,-0.0005551836605112247
2022-06-20,0.0,-1426000.0,-10364.8,0.0,0.0,0.0,0.0,-1436364.8,2033953502.4246376,-5.2686030260963186e-05,-8.482825298448755e-06
2022-06-21,-672000.0,0.0,-70806.142,-25410000.0,0.0,-8964000.0,-256546.941,-35373353.083000004,2012610276.1596668,-0.0010451134436028167,-5.2686030260963186e-05
2022-06-22,-7282000.0,0.0,-66571.088,0.0,0.0,0.0,0.0,-7348571.088,2055279151.394394,-0.00022710051949904658,-0.0010451134436028167
2022-06-23,-3355000.0,0.0,-96183.68000000001,0.0,0.0,-743000.0,-104463.79999999999,-4298647.48,2212222433.6983037,-0.00014123788446077597,-0.00022710051949904658
2022-06-24,-4767000.0,0.0,0.0,-38655000.0,0.0,-4524000.0,0.0,-47946000.0,2830333961.4515815,-0.0012745483424571069,-0.00014123788446077597
2022-06-27,-5576000.0,0.0,-119182.63,-26280000.0,0.0,0.0,-128259.0,-32103441.63,4687451266.406481,-0.0006942435498663119,-0.0012745483424571069
2022-06-28,-2115000.0,-1500000.0,-171228.55000000002,-55818000.0,0.0,-6975000.0,-34537.693,-66613766.243,4010325179.0270615,-0.0014302573930105413,-0.0006942435498663119
2022-06-29,-690000.0,0.0,-143332.5,-13020000.0,0.0,-4933500.0,-110781.0,-18897613.5,3018184424.1072965,-0.00040190494053191154,-0.0014302573930105413
2022-06-30,0.0,0.0,-332743.62,-60619970.556,0.0,-380500.0,-257001.32499999998,-61590215.501,2809260603.0991154,-0.0013954625910940091,-0.00040190494053191154
2022-07-04,0.0,0.0,-98024.40000000001,-17380000.0,0.0,0.0,-59302.0,-17537326.4,2453584770.5228677,-0.0005347744022470747,-0.0013954625910940091
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888400724.8421986,0.0,-0.0005347744022470747
2022-07-06,-676000.0,0.0,-56889.0,6800000.0,0.0,0.0,-14625.0,6052486.0,2319686365.18518,0.00016250685082501583,0.0
2022-07-07,-2049000.0000000002,0.0,-73823.40000000001,-51540000.0,0.0,0.0,0.0,-53662823.4,1846451615.762115,-0.0020436374339512734,0.00016250685082501583
2022-07-08,0.0,0.0,-6909.0,0.0,0.0,-4881500.0,0.0,-4888409.0,1937474849.1416655,-0.00019634687003187916,-0.0020436374339512734
2022-07-11,-666000.0,0.0,0.0,0.0,-880800.0,730000.0,-1154.0,-817954.0,2226790160.0869517,-2.9760257623962917e-05,-0.00019634687003187916
2022-07-12,0.0,0.0,-21862.153,0.0,0.0,0.0,0.0,-21862.153,2222079611.8365884,-8.370096269587721e-07,-2.9760257623962917e-05
2022-07-13,-655000.0,0.0,-56287.416,0.0,0.0,-3570000.0,-6361.599999999999,-4287649.016,1781794319.9314585,-0.00014542293186054652,-8.370096269587721e-07
2022-07-14,0.0,0.0,-78542.88,0.0,-1292400.0,0.0,0.0,-1370942.88,1946594399.5936074,-4.0925360313622226e-05,-0.00014542293186054652
2022-07-15,0.0,0.0,-3745.4,0.0,0.0,-700000.0,-44480.00000000001,-748225.4,2360983551.08824,-2.3225640390698158e-05,-4.0925360313622226e-05
2022-07-18,0.0,0.0,0.0,-156560000.0,0.0,-7180000.0,0.0,-163740000.0,2124880625.0234656,-0.005192591479420155,-2.3225640390698158e-05
2022-07-19,651000.0,0.0,-35694.64,0.0,0.0,0.0,0.0,615305.36,1317887917.7002313,3.0856036068625494e-05,-0.005192591479420155
2022-07-20,0.0,-710000.0,-10449.18,0.0,0.0,-3635000.0,-22919.999999999996,-4378369.18,1560095460.0265436,-0.0001907176563126646,3.0856036068625494e-05
2022-07-21,0.0,0.0,-20417.904,0.0,0.0,0.0,-685441.384,-705859.288,1776691383.0327153,-2.627815313230659e-05,-0.0001907176563126646
2022-07-22,0.0,0.0,-103866.56,0.0,0.0,0.0,-1192.8,-105059.36,1279404864.9812424,-5.2995052538313825e-06,-2.627815313230659e-05
2022-07-25,0.0,0.0,-28979.256,-121285999.99999999,0.0,0.0,-44599.50000000001,-121359578.75599998,1437637559.7362843,-0.0058092302681075556,-5.2995052538313825e-06
2022-07-26,0.0,0.0,-264180.0,-50569000.0,0.0,363000.0,0.0,-50470180.0,1561257607.6619723,-0.0021526879233248553,-0.0058092302681075556
2022-07-27,0.0,0.0,0.0,0.0,0.0,-714000.0,0.0,-714000.0,1529506848.8179586,-3.735577143641142e-05,-0.0021526879233248553
2022-07-28,0.0,0.0,-12441.9,-4064999.9999999995,0.0,-356500.0,-16920.0,-4450861.899999999,1507820599.9734674,-0.0001816752104038243,-3.735577143641142e-05
2022-07-29,0.0,0.0,-59938.2,-14991000.0,0.0,0.0,0.0,-15050938.2,2843680492.064231,-0.0004760299225342179,-0.0001816752104038243
2022-08-01,1890000.0,0.0,0.0,0.0,0.0,0.0,0.0,1890000.0,2369194252.6160398,6.987274316878213e-05,-0.0004760299225342179
2022-08-02,616000.0,0.0,-46845.96,0.0,0.0,0.0,1462.846,570616.886,2424812197.0725403,1.8871124247456744e-05,6.987274316878213e-05
2022-08-03,616000.0,0.0,74.92999999999999,-13968000.0,0.0,0.0,0.0,-13351925.07,1746209560.834557,-0.0005607498248255189,1.8871124247456744e-05
2022-08-04,0.0,0.0,108.17999999999999,-134470000.0,0.0,-696000.0,144085.092,-135021806.728,1712205805.9210558,-0.005267292327141341,-0.0005607498248255189
2022-08-05,-632000.0,0.0,109.08,0.0,0.0,0.0,5019.336,-626871.584,1364142339.0287354,-3.295072977088424e-05,-0.005267292327141341
2022-08-08,0.0,0.0,-49883.600999999995,0.0,0.0,0.0,99509.592,49625.99100000001,1235909000.4300015,2.791912818716037e-06,-3.295072977088424e-05
2022-08-09,0.0,0.0,-20930.0,0.0,0.0,0.0,10454.744,-10475.256,1291894574.0914361,-5.314122224831357e-07,2.791912818716037e-06
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518358849.086196,0.0,-5.314122224831357e-07
2022-08-11,2484000.0,0.0,0.0,0.0,0.0,0.0,0.0,2484000.0,1518468671.805799,0.00010954829852019213,0.0
2022-08-12,0.0,-679000.0,34544.068,0.0,0.0,0.0,141482.097,-502973.835,1162719896.8451047,-2.6329134889359656e-05,0.00010954829852019213
2022-08-15,0.0,0.0,0.0,0.0,0.0,-1394000.0,1879.64,-1392120.36,1018462562.0649046,-8.145253211076172e-05,-2.6329134889359656e-05
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,11525.630000000001,11525.630000000001,2097871645.5060027,5.141114695650642e-07,-8.145253211076172e-05
2022-08-17,1869000.0,0.0,0.0,-2355000.0,0.0,0.0,621.3480000000001,-485378.652,1486129526.7245667,-2.7198390144621795e-05,5.141114695650642e-07
2022-08-18,0.0,0.0,2470.3799999999997,0.0,0.0,0.0,17880.591,20350.971,1734567441.6104147,1.0713801823113565e-06,-2.7198390144621795e-05
2022-08-19,0.0,1346000.0,18796.592,0.0,0.0,2748000.0,0.0,4112796.592,1472951698.2531607,0.00024656260162572014,1.0713801823113565e-06
2022-08-22,0.0,-680000.0,0.0,0.0,0.0,0.0,63484.8,-616515.2,1338189678.6696398,-2.996336495079706e-05,0.00024656260162572014
2022-08-23,0.0,0.0,1083.76,0.0,0.0,0.0,122365.62000000001,123449.38,1364109874.0242803,4.949990421567002e-06,-2.996336495079706e-05
2022-08-24,0.0,666000.0,0.0,-46260000.0,0.0,0.0,0.0,-45594000.0,1642318768.0034676,-0.0017142577569599171,4.949990421567002e-06
2022-08-25,2512000.0,0.0,23503.194,0.0,0.0,0.0,-654440.9400000001,1881062.2540000002,2071945338.5703597,8.17358680675359e-05,-0.0017142577569599171
2022-08-26,0.0,0.0,11176.083999999999,0.0,0.0,0.0,133599.016,144775.1,2015583009.2843342,5.871922705450832e-06,8.17358680675359e-05
2022-08-29,-1282000.0,0.0,0.0,-101375000.0,0.0,0.0,0.0,-102657000.0,1849477374.6574817,-0.004979247608722699,5.871922705450832e-06
2022-08-30,0.0,0.0,-40770.0,0.0,0.0,0.0,5588.295,-35181.705,1589357178.1089623,-1.4338206633399067e-06,-0.004979247608722699
