,159920_amont,513660_amont,160924_amont,501302_amont,164705_amont,513600_amont,etfs_amont,index_amt,etf_chg_amt_pct,etf_chg_amt_pct_lag1
2019-10-14,,,,,337552.803,,337552.803,2024665634.1406903,1.1578824924143236e-05,0.0
2019-10-15,,,0.0,,-76666.32,,-76666.32,1313237409.9783359,-3.789676458772036e-06,1.1578824924143236e-05
2019-10-16,,,,,132323.0,,132323.0,1638218397.5570314,5.2146834890029764e-06,-3.789676458772036e-06
2019-10-17,,,0.0,,-105708.288,,-105708.288,1232427102.374577,-4.690062873435025e-06,5.2146834890029764e-06
2019-10-18,,,0.0,,613058.294,,613058.294,1289009284.500936,2.7648967343978344e-05,-4.690062873435025e-06
2019-10-21,,,0.0,,233400.0,,233400.0,1057216083.5555423,1.496000043043818e-05,2.7648967343978344e-05
2019-10-22,,,0.0,,66664.8,,66664.8,1121863886.5558128,4.010963357223196e-06,1.496000043043818e-05
2019-10-23,,,0.0,,-93520.0,,-93520.0,1265903209.221888,-5.3823710934396495e-06,4.010963357223196e-06
2019-10-24,,,0.0,,-201287.688,,-201287.688,1262946843.9959998,-1.132505482581888e-05,-5.3823710934396495e-06
2019-10-25,,,,,-208447.2,,-208447.2,1344482053.5680842,-1.3167796035219356e-05,-1.132505482581888e-05
2019-10-28,,,,,-41654.0,,-41654.0,1682299207.626617,-1.662209838296766e-06,-1.3167796035219356e-05
2019-10-29,,,,,-258804.64800000002,,-258804.64800000002,1497992459.396001,-1.0922728054059452e-05,-1.662209838296766e-06
2019-10-30,,,-8954.4,,-186943.06399999998,,-195897.46399999998,1162241164.102752,-1.086043958058603e-05,-1.0922728054059452e-05
2019-10-31,,,0.0,,-351.90000000000003,,-351.90000000000003,1406264042.9560525,-1.59761896808913e-08,-1.086043958058603e-05
2019-11-01,,,0.0,,-248270.81999999998,,-248270.81999999998,1115645387.2958682,-1.375666615067283e-05,-1.59761896808913e-08
2019-11-04,,,-1004.9999999999999,,266469.942,,265464.942,1478933607.3130116,1.0185182609294854e-05,-1.375666615067283e-05
2019-11-05,,,0.0,,215158.0,,215158.0,1677054608.2983923,8.936098185255574e-06,1.0185182609294854e-05
2019-11-06,,,,,-308938.51399999997,,-308938.51399999997,1051856893.7188436,-1.7997477186081563e-05,8.936098185255574e-06
2019-11-07,,,-4359.474,,-7686.400000000001,,-12045.874,1250663050.6917152,-5.968213525050472e-07,-1.7997477186081563e-05
2019-11-08,,,,,68879.408,,68879.408,1244888241.9190106,3.780838978682848e-06,-5.968213525050472e-07
2019-11-11,,,-23904.468,,-23620.0,,-47524.468,1528877422.4174247,-1.7940486442170272e-06,3.780838978682848e-06
2019-11-12,,,,,3416.2,,3416.2,1149278049.846961,2.0861884910137177e-07,-1.7940486442170272e-06
2019-11-13,,,,,-61464.0,,-61464.0,1536636632.8778107,-2.275179117169199e-06,2.0861884910137177e-07
2019-11-14,,,,,-60254.99999999999,,-60254.99999999999,1637157720.463589,-2.6293557407851163e-06,-2.275179117169199e-06
2019-11-15,,,,,-1179.0,,-1179.0,1121318011.1937864,-6.594354816193191e-08,-2.6293557407851163e-06
2019-11-18,,,,,-706.2,,-706.2,1594719874.85665,-3.567129069385746e-08,-6.594354816193191e-08
2019-11-19,,,0.0,,0.0,,0.0,1646283630.5885923,0.0,-3.567129069385746e-08
2019-11-20,,,,,0.0,,0.0,1157204296.5879078,0.0,0.0
2019-11-21,,,,,0.0,,0.0,1310968999.2833269,0.0,0.0
2019-11-22,,,0.0,,-3318.0,,-3318.0,911857494.4321703,-2.37492359808621e-07,0.0
2019-11-25,,,707.616,,-9.48,,698.136,1522405494.4810178,3.082296726829672e-08,-2.37492359808621e-07
2019-11-26,,,-2718.8999999999996,,5945.0,,3226.1000000000004,2136808330.769968,1.307118923149732e-07,3.082296726829672e-08
2019-11-27,,,0.0,,-2718.6,,-2718.6,921683281.0374379,-2.001612647064408e-07,1.307118923149732e-07
2019-11-28,,,0.0,,-8968.0,,-8968.0,1212760876.579947,-6.618490803138174e-07,-2.001612647064408e-07
2019-11-29,,,0.0,,-29282.399999999998,,-29282.399999999998,1448032028.6051598,-1.3038309949464137e-06,-6.618490803138174e-07
2019-12-02,,,0.0,,-5708.5,,-5708.5,951092691.2624534,-4.284184519349515e-07,-1.3038309949464137e-06
2019-12-03,,,,,7887.999999999999,,7887.999999999999,1261569379.6250923,4.138664862990151e-07,-4.284184519349515e-07
2019-12-04,,,39402.846,,10181.6,,49584.445999999996,1276540160.049954,2.31129032015868e-06,4.138664862990151e-07
2019-12-05,,,0.0,,18328.0,,18328.0,1070468210.6805418,1.0731832488048917e-06,2.31129032015868e-06
2019-12-06,,,,,47491.2,,47491.2,1329706078.8236053,2.469832449735988e-06,1.0731832488048917e-06
2019-12-09,,,5938.974,,177008.6,,182947.574,893847264.7707256,1.2682529198572804e-05,2.469832449735988e-06
2019-12-10,,,0.0,,121349.895,,121349.895,818238241.8072267,1.0192158714352748e-05,1.2682529198572804e-05
2019-12-11,,,0.0,,-110411.1,,-110411.1,1146315348.5409763,-6.194981480313338e-06,1.0192158714352748e-05
2019-12-12,,,0.0,,-47280.0,,-47280.0,2068822822.5991466,-2.100456266348665e-06,-6.194981480313338e-06
2019-12-13,,,0.0,,232800.0,,232800.0,2609954986.525777,6.172780139692618e-06,-2.100456266348665e-06
2019-12-16,,,-767.6,,189766.0,,188998.4,1498400215.9444,9.262128435494965e-06,6.172780139692618e-06
2019-12-17,,,9765.233999999999,,-613656.7000000001,,-603891.466,2382467072.444228,-2.1348628336735947e-05,9.262128435494965e-06
2019-12-18,,,0.0,,83801.20000000001,,83801.20000000001,2158920014.3925786,4.0771701631016245e-06,-2.1348628336735947e-05
2019-12-19,,,-3193.0,,60307.8,,57114.8,1477874981.0589998,2.9863859495664813e-06,4.0771701631016245e-06
2019-12-20,,,-11252.999999999998,,-184430.532,,-195683.532,1792797996.8509789,-8.42314748707799e-06,2.9863859495664813e-06
2019-12-23,,,-5104.999999999999,,-39887.918000000005,,-44992.918000000005,1170518786.6126492,-2.7447027780398155e-06,-8.42314748707799e-06
2019-12-24,,,,,16954.667999999998,,16954.667999999998,562651393.1068981,2.550697702506789e-06,-2.7447027780398155e-06
2019-12-27,,,0.0,,48840.0,,48840.0,1510269611.6094475,2.672322808461978e-06,2.550697702506789e-06
2019-12-30,,,0.0,,150548.0,,150548.0,1363373235.157313,7.570091199622165e-06,2.672322808461978e-06
2019-12-31,,,-59305.081,,-139518.8,,-198823.881,862350649.2862601,-1.728422397890693e-05,7.570091199622165e-06
2020-01-02,,,0.0,,-122759.00000000001,,-122759.00000000001,1439902144.0112517,-6.406584993614335e-06,-1.728422397890693e-05
2020-01-03,,,-10999.67,,,,-10999.67,1662638651.7664702,-5.005216496343379e-07,-6.406584993614335e-06
2020-01-06,,,0.0,,3385556.5439999998,,3385556.5439999998,1305054142.31308,0.0001711530007651619,-5.005216496343379e-07
2020-01-07,,,0.0,,-242087.99000000002,,-242087.99000000002,1465699950.2877567,-1.3841508187732679e-05,0.0001711530007651619
2020-01-08,,,0.0,,-2576609.282,,-2576609.282,1532584520.9014628,-0.00011469873693538242,-1.3841508187732679e-05
2020-01-09,,,0.0,,-222298.426,,-222298.426,1598952520.0793839,-9.461887222798567e-06,-0.00011469873693538242
2020-01-10,,,0.0,,204761.34,,204761.34,1908745116.8658319,9.340950928561177e-06,-9.461887222798567e-06
2020-01-13,,,0.0,,-60381.46,,-60381.46,2450672256.5528507,-2.037440593645963e-06,9.340950928561177e-06
2020-01-14,,,-25290.045,,,,-25290.045,2230650007.719422,-9.406973444442178e-07,-2.037440593645963e-06
2020-01-15,,,-10835.676000000001,,-175082.19999999998,,-185917.876,1468982053.905997,-9.844573979686838e-06,-9.406973444442178e-07
2020-01-16,,,,,-11357.06,,-11357.06,1496697662.2133582,-5.078304829126492e-07,-9.844573979686838e-06
2020-01-17,,,,,0.0,,0.0,1617178557.285277,0.0,-5.078304829126492e-07
2020-01-20,,,,,12571.547,,12571.547,1654119658.4068878,6.171675869117442e-07,0.0
2020-01-21,,,0.0,,3836.8,,3836.8,2301852525.5430155,1.2394155955345514e-07,6.171675869117442e-07
2020-01-22,,,,,-27600.0,,-27600.0,1652086900.6825335,-1.3542565757930333e-06,1.2394155955345514e-07
2020-01-23,,,0.0,,1828.32,,1828.32,1866558585.2450283,6.912618818590815e-08,-1.3542565757930333e-06
2020-02-03,,,0.0,,-8952.0,,-8952.0,2574093511.3141456,-2.806261043777259e-07,6.912618818590815e-08
2020-02-04,,,0.0,,140760.0,,140760.0,2620078453.6315145,4.436083474891189e-06,-2.806261043777259e-07
2020-02-05,,,,,-104034.74999999999,,-104034.74999999999,2334180085.590955,-3.2556134843863703e-06,4.436083474891189e-06
2020-02-06,,,0.0,,-73537.114,,-73537.114,2063062883.9628408,-2.3567680694593957e-06,-3.2556134843863703e-06
2020-02-07,,,0.0,,247455.0,,247455.0,1517400010.1586723,1.1437504150183559e-05,-2.3567680694593957e-06
2020-02-10,,,0.0,,-99616.38399999999,,-99616.38399999999,1643087808.4251966,-4.787271700536998e-06,1.1437504150183559e-05
2020-02-11,,,0.0,,102808.8,,102808.8,1961034858.730005,5.010495969467441e-06,-4.787271700536998e-06
2020-02-12,,,0.0,,165189.0,,165189.0,1763282395.3501778,6.714775846059613e-06,5.010495969467441e-06
2020-02-13,,,,,80039.414,,80039.414,1706015004.7427328,3.737570117421484e-06,6.714775846059613e-06
2020-02-14,,,0.0,,-57130.71,,-57130.71,1432559556.6983507,-2.9509077919020778e-06,3.737570117421484e-06
2020-02-17,,,,,-138072.63,,-138072.63,1287417925.539556,-8.304827854549087e-06,-2.9509077919020778e-06
2020-02-18,,,0.0,,-90661.57100000001,,-90661.57100000001,1600444725.53933,-4.3184610936190215e-06,-8.304827854549087e-06
2020-02-19,,,0.0,,248582.71800000002,,248582.71800000002,1593752036.9350467,1.1738537100340433e-05,-4.3184610936190215e-06
2020-02-20,,,0.0,,-389417.07,,-389417.07,1815196158.9399018,-1.6437154767792453e-05,1.1738537100340433e-05
2020-02-21,,,-6388.2,,22756.2,,16368.0,1806708893.210061,6.543471860732725e-07,-1.6437154767792453e-05
2020-02-24,,,0.0,,18481.437,,18481.437,2263084828.1147337,6.46009330054955e-07,6.543471860732725e-07
2020-02-25,,,0.0,,31457.73,,31457.73,2221994128.2454553,1.141778088006789e-06,6.46009330054955e-07
2020-02-26,,,,,147435.084,,147435.084,2196743915.5781226,5.078551870610266e-06,1.141778088006789e-06
2020-02-27,,,,,-232103.99999999997,,-232103.99999999997,2174460160.2548156,-7.317106317300418e-06,5.078551870610266e-06
2020-02-28,,,709.29,,0.0,,709.29,3276527951.4616227,1.4689073439118923e-08,-7.317106317300418e-06
2020-03-02,,,,,-6193.8,,-6193.8,2319035807.0504065,-1.7662624556613601e-07,1.4689073439118923e-08
2020-03-03,,,3971.32,,5443.2,,9414.52,2306812735.9820237,2.797623985147306e-07,-1.7662624556613601e-07
2020-03-04,,,0.0,,-22919.999999999996,,-22919.999999999996,2328596742.292194,-6.860301968328028e-07,2.797623985147306e-07
2020-03-05,,,36154.762,,-460.40000000000003,,35694.362,2792488442.707609,8.827297522978638e-07,-6.860301968328028e-07
2020-03-06,,,,,15047.999999999998,,15047.999999999998,3122471471.0407352,3.7250019936625134e-07,8.827297522978638e-07
2020-03-09,,,0.0,,4928.000000000001,,4928.000000000001,3906845310.579326,8.595308628276217e-08,3.7250019936625134e-07
2020-03-10,,,0.0,,-197664.0,,-197664.0,3027714587.342173,-4.430379144321571e-06,8.595308628276217e-08
2020-03-11,,,79472.265,,3775.178,,83247.443,2285418286.890667,2.258805159306432e-06,-4.430379144321571e-06
2020-03-12,,,2960.384,,431.20000000000005,,3391.584,3423813323.5808964,6.875937082846389e-08,2.258805159306432e-06
2020-03-13,,,26596.864,,8221.2,,34818.064,4954905499.071963,4.5787494652668234e-07,6.875937082846389e-08
2020-03-16,,,929.2139999999999,,-102448.8,,-101519.58600000001,3913469750.1410108,-1.8493790096944821e-06,4.5787494652668234e-07
2020-03-17,,,57445.78,,66416.064,,123861.844,3284131815.6330943,2.5816148657698797e-06,-1.8493790096944821e-06
2020-03-18,,,0.0,,57375.6,,57375.6,3591534515.2101293,1.1033993889309781e-06,2.5816148657698797e-06
2020-03-19,,,3635.346,,72342.396,,75977.742,4755919546.031671,1.1844568657751893e-06,1.1033993889309781e-06
2020-03-20,,,14545.82,,29365.600000000002,,43911.42,4244556395.8190517,7.70649057553103e-07,1.1844568657751893e-06
2020-03-23,,,12083.598,,406.79999999999995,,12490.398,3274135809.865691,2.7017982361355794e-07,7.70649057553103e-07
2020-03-24,,,646.36,,17629.0,,18275.36,3087928616.180578,4.4805313824645746e-07,2.7017982361355794e-07
2020-03-25,,,16993.365,,-15899.2,,1094.1650000000009,3264366647.941759,2.4408396338573733e-08,4.4805313824645746e-07
2020-03-26,,,497.932,,59591.799999999996,,60089.731999999996,2586246014.268442,1.7490408423502158e-06,2.4408396338573733e-08
2020-03-27,,,0.0,,120291.99999999999,,120291.99999999999,2443267224.4828825,3.7264710243028077e-06,1.7490408423502158e-06
2020-03-30,,,197.538,,59041.4,,59238.938,2178821715.1079025,1.7830777891877435e-06,3.7264710243028077e-06
2020-03-31,,,0.0,,-15804.9,,-15804.9,2084964998.9133592,-4.947601727318465e-07,1.7830777891877435e-06
2020-04-01,,,,,126110.40000000001,,126110.40000000001,2788191331.879196,3.370452622296442e-06,-4.947601727318465e-07
2020-04-02,,,-10478.574,,-472722.99999999994,,-483201.57399999996,1678295409.0469518,-1.8149085681739903e-05,3.370452622296442e-06
2020-04-03,,,0.0,,171529.99999999997,,171529.99999999997,1591270761.0996757,6.932447843725771e-06,-1.8149085681739903e-05
2020-04-07,,,0.0,,31500.0,,31500.0,2041087022.043041,9.010405989069884e-07,6.932447843725771e-06
2020-04-08,,,0.0,,214610.10400000002,,214610.10400000002,1551842984.7549586,8.541331683180641e-06,9.010405989069884e-07
2020-04-09,,,-12435.960000000001,,99319.5,,86883.54,1583281945.3258126,3.3958392724484848e-06,8.541331683180641e-06
2020-04-14,,,0.0,,0.0,,0.0,2239245600.393162,0.0,3.3958392724484848e-06
2020-04-15,,,0.0,,195960.0,,195960.0,1908830631.646096,6.923708994061793e-06,0.0
2020-04-16,,,-126195.18800000001,,263481.0,,137285.81199999998,2277405181.1325145,5.1066925716208785e-06,6.923708994061793e-06
2020-04-17,,,0.0,,-1938.6,,-1938.6,2641861980.4305196,-6.703044074853038e-08,5.1066925716208785e-06
2020-04-20,,,0.0,,158844.75,,158844.75,1488823288.2566469,7.96607402523127e-06,-6.703044074853038e-08
2020-04-21,,,74822.265,,230692.0,,305514.265,1892531834.7528934,1.2424317688458399e-05,7.96607402523127e-06
2020-04-22,,,0.0,,101127.4,,101127.4,1531669136.0707722,4.7109533675333125e-06,1.2424317688458399e-05
2020-04-23,,,14216.13,,173379.63199999998,,187595.762,1635040431.3662262,9.699397979004454e-06,4.7109533675333125e-06
2020-04-24,,,1986.2700000000002,,170778.128,,172764.398,1214707641.8866982,1.0588602798784884e-05,9.699397979004454e-06
2020-04-27,,,31003.172000000002,,-9449.088,,21554.084000000003,1497116648.790517,9.98300458191413e-07,1.0588602798784884e-05
2020-04-28,,,11890.464,,32344.199999999997,,44234.664,1586733450.5599387,1.647595084928556e-06,9.98300458191413e-07
2020-04-29,,,,,-238833.0,,-238833.0,1508714356.0725229,-9.858512217609629e-06,1.647595084928556e-06
2020-05-06,,,0.0,,-60490.0,,-60490.0,1843551101.2136161,-2.562838026155056e-06,-9.858512217609629e-06
2020-05-07,,,0.0,,-152199.6,,-152199.6,1350035643.208211,-7.721773134442246e-06,-2.562838026155056e-06
2020-05-08,,,0.0,,-151966.5,,-151966.5,1728997552.529526,-8.967557453438688e-06,-7.721773134442246e-06
2020-05-11,,,0.0,,32190.0,,32190.0,2490230589.806053,1.4605168332365511e-06,-8.967557453438688e-06
2020-05-12,,,10727.713,,28647.0,,39374.713,1897795630.008517,1.7466250090435552e-06,1.4605168332365511e-06
2020-05-13,,,-5218.752,,-119137.5,,-124356.25200000001,2003905082.4165661,-5.785389399212727e-06,1.7466250090435552e-06
2020-05-14,,,0.0,,10560.0,,10560.0,2641938742.322311,4.122067146420107e-07,-5.785389399212727e-06
2020-05-15,,,0.0,,-281318.4,,-281318.4,1980968414.4275336,-1.3489518232144264e-05,4.122067146420107e-07
2020-05-18,,,0.0,,62939.99999999999,,62939.99999999999,1719420511.5099769,3.2973230306779208e-06,-1.3489518232144264e-05
2020-05-19,,,,,5293.688,,5293.688,2224158907.0993214,1.7180981217890782e-07,3.2973230306779208e-06
2020-05-20,,,0.0,,12795.331,,12795.331,1908947780.2680507,6.273079323610233e-07,1.7180981217890782e-07
2020-05-21,,,,,-1735.9499999999998,,-1735.9499999999998,1903552878.5031414,-8.000195778659383e-08,6.273079323610233e-07
2020-05-22,,,0.0,,-10041.6,,-10041.6,4060162187.2169657,-1.6479936291638068e-07,-8.000195778659383e-08
2020-05-25,,,0.0,,-63760.67599999999,,-63760.67599999999,2363603217.722123,-2.1169048433722315e-06,-1.6479936291638068e-07
2020-05-26,,,51928.91,,5812.8,,57741.71000000001,1694358867.9611616,2.4241544739467558e-06,-2.1169048433722315e-06
2020-05-27,,,33245.014,,-10400.0,,22845.014000000003,2109142131.639029,7.612698718719118e-07,2.4241544739467558e-06
2020-05-28,,,0.0,,0.0,,0.0,2734833239.156936,0.0,7.612698718719118e-07
2020-05-29,,,0.0,,-20400.0,,-20400.0,3011202425.2764177,-4.659555215777939e-07,0.0
2020-06-01,,,0.0,,-29176.0,,-29176.0,2624851215.9162464,-7.405085914627528e-07,-4.659555215777939e-07
2020-06-02,,,3241.1600000000003,,211800.0,,215041.16,2122407975.17015,7.537117356289638e-06,-7.405085914627528e-07
2020-06-03,,,-61065.85400000001,,180598.80000000002,,119532.94600000001,2710193792.24693,3.0687812970669084e-06,7.537117356289638e-06
2020-06-04,,,0.0,,59853.0,,59853.0,2144250970.2069485,1.9069859363991994e-06,3.0687812970669084e-06
2020-06-05,,,0.0,,7962.400000000001,,7962.400000000001,2981736783.1949844,1.9794881374086118e-07,1.9069859363991994e-06
2020-06-08,,,1328.992,,187402.40000000002,,188731.39200000002,2287508405.3329988,5.5897986892021555e-06,1.9794881374086118e-07
2020-06-09,,,-87434.87999999999,,-34588.098000000005,,-122022.978,2113547769.7725823,-3.677080461893755e-06,5.5897986892021555e-06
2020-06-10,,,-8751.619999999999,,89295.024,,80543.40400000001,2613178968.8904495,2.683929001410303e-06,-3.677080461893755e-06
2020-06-11,,,-19526.904,,-143880.55800000002,,-163407.46200000003,2417898119.4969225,-5.400981631802835e-06,2.683929001410303e-06
2020-06-12,,,0.0,,-231851.565,,-231851.565,1819725547.8907626,-8.350472117631061e-06,-5.400981631802835e-06
2020-06-15,,,0.0,,-113239.995,,-113239.995,1906389446.3098245,-3.6732703206155994e-06,-8.350472117631061e-06
2020-06-16,,,6866.37,,2795.0,,9661.369999999999,1877452364.1045535,4.2459324663684504e-07,-3.6732703206155994e-06
2020-06-17,,0.0,17392.21,,101385.6,,118777.81,1403265598.5146182,6.300816854456655e-06,4.2459324663684504e-07
2020-06-18,,0.0,994.0319999999999,,-184965.852,,-183971.82,1719668127.637462,-9.033776443346363e-06,6.300816854456655e-06
2020-06-19,,0.0,0.0,,-117663.172,,-117663.172,2464134026.5715146,-3.7847282123916843e-06,-9.033776443346363e-06
2020-06-22,,0.0,2322.31,,-76647.5,,-74325.19,2343480740.386602,-2.9847920822266674e-06,-3.7847282123916843e-06
2020-06-23,,0.0,0.0,,-9963.6,,-9963.6,2723862877.416407,-4.0012128569931354e-07,-2.9847920822266674e-06
2020-06-24,,0.0,293800.63,,53263.0,,347063.63,2041006620.2843454,1.793527294064776e-05,-4.0012128569931354e-07
2020-06-29,,-12115000.0,58750.187999999995,0.0,136318.0,,-11919931.812,2237056416.418609,-0.00045308939567169826,1.793527294064776e-05
2020-06-30,,-117024012.19000001,16949.034,27148.399999999998,131518.8,,-116848395.95600002,2353917358.990626,-0.00423472239621886,-0.00045308939567169826
2020-07-02,,0.0,49962.486,52581.49999999999,-100071.80099999999,,2472.1849999999977,3464849675.0801544,6.494111426516291e-08,-0.00423472239621886
2020-07-03,,0.0,10327.422,29176.0,228849.60000000003,,268353.02200000006,2442002151.531016,1.0194953824594288e-05,6.494111426516291e-08
2020-07-06,,53380000.0,40447.77,0.0,-181471.15,,53238976.620000005,3955038217.551949,0.0009941389525430417,1.0194953824594288e-05
2020-07-07,,52699999.99999999,0.0,5446.4,-329646.4,,52375799.99999999,3657724102.6404085,0.001143594343520432,0.0009941389525430417
2020-07-08,,79140000.0,61498.424999999996,385103.4,-562734.132,,79023867.693,3252089770.449924,0.0020155874986209758,0.001143594343520432
2020-07-09,,2632000.0,199055.36000000002,712962.0,-9018.02,,3534999.34,3037436254.3378587,0.00010634254568811474,0.0020155874986209758
2020-07-10,,0.0,82523.718,936157.7,-185315.3,,833366.118,2734682625.730538,2.7575443735558422e-05,0.00010634254568811474
2020-07-13,,-114004000.00000001,24995.389999999996,641357.6,0.0,,-113337647.01000002,2367808039.458839,-0.004134053365422316,2.7575443735558422e-05
2020-07-14,,-2542000.0,45078.894,199872.3,47723.112,,-2249325.694,2616242282.138749,-8.368449787204579e-05,-0.004134053365422316
2020-07-15,,0.0,13622.973,0.0,-49900.8,,-36277.827000000005,2405125845.552787,-1.3942682441712893e-06,-8.368449787204579e-05
2020-07-16,,-107500000.0,81728.63399999999,78740.0,-187734.93600000002,0.0,-107527266.302,2714701158.3914237,-0.004202841161284468,-1.3942682441712893e-06
2020-07-17,,-57684000.0,1945.26,52890.49999999999,-442.0,5026000.0,-52603606.24,1820436804.262848,-0.002726404695773555,-0.004202841161284468
2020-07-20,,-9988000.0,2952.68,24312.6,80849.9,0.0,-9879884.82,1695670226.3116512,-0.00048028220386505863,-0.002726404695773555
2020-07-21,,-2546000.0,0.0,117907.59999999999,-93437.0,5092000.0,2570470.6,3095485204.2878313,0.00010541857510474093,-0.00048028220386505863
2020-07-22,,0.0,36431.01,61249.49999999999,-69087.63,7601999.999999999,7630592.879999999,2319858423.2457037,0.00036464677940523804,0.00010541857510474093
2020-07-23,,0.0,0.0,233947.19999999998,-58484.369,0.0,175462.83099999998,2180669950.960808,8.476038537258482e-06,0.00036464677940523804
2020-07-24,,0.0,41612.384,68917.5,43240.0,4922000.0,5075769.884,2921397092.852353,0.00018983485769309897,8.476038537258482e-06
2020-07-27,,0.0,56033.42,134924.8,-41002.0,0.0,149956.21999999997,2061121267.810658,6.674616789284936e-06,0.00018983485769309897
2020-07-28,,0.0,75437.95999999999,110025.99999999999,-26742.4,0.0,158721.55999999997,2222125935.7167053,7.3343250560131236e-06,6.674616789284936e-06
2020-07-29,,0.0,9943.46,150368.0,-206286.925,0.0,-45975.465,1487107357.6760855,-2.750309690675322e-06,7.3343250560131236e-06
2020-07-30,,-2486000.0,12415.214,19956.1,-25208.000000000004,0.0,-2478836.6859999998,1944933435.464693,-8.716973407021862e-05,-2.750309690675322e-06
2020-07-31,,0.0,0.0,34239.0,-439.20000000000005,2465000.0,2498799.8,1938606695.6906304,9.742174454524372e-05,-8.716973407021862e-05
2020-08-03,,0.0,44063.172999999995,139003.2,436.00000000000006,14688000.0,14871502.373,2258535540.6634197,0.0005354048225796966,9.742174454524372e-05
2020-08-04,,0.0,47881.626,25292.8,-11336.0,0.0,61838.42599999999,2607023601.8875937,1.9516167065366804e-06,0.0005354048225796966
2020-08-05,,0.0,106382.22499999999,49377.6,1745.6,0.0,157505.425,1864784645.7307694,7.5602999443423505e-06,1.9516167065366804e-06
2020-08-06,,0.0,980.56,216579.39999999997,128894.0,0.0,346453.95999999996,2159725661.9260054,1.7278744542368323e-05,7.5602999443423505e-06
2020-08-07,,0.0,10628.595,90540.0,-53784.0,7286999.999999999,7334384.594999999,4672398988.132002,0.0003410562326075683,1.7278744542368323e-05
2020-08-10,,0.0,5476.982,74574.49999999999,8847.8,7266000.0,7354899.282,3460071841.4770365,0.0004705963900080516,0.0003410562326075683
2020-08-11,,0.0,15678.532,128445.69999999998,-10603.6,0.0,133520.63199999998,2463050678.1078157,5.234945566407987e-06,0.0004705963900080516
2020-08-12,,0.0,2507.258,108599.4,25459.2,0.0,136565.858,2303128395.118948,4.761773867109509e-06,5.234945566407987e-06
2020-08-13,,0.0,0.0,97759.2,75933.59999999999,0.0,173692.8,2369512558.461839,8.774391937627077e-06,4.761773867109509e-06
2020-08-14,,0.0,-2976.0,0.0,109500.0,0.0,106524.0,1686315979.1612735,5.545452839347636e-06,8.774391937627077e-06
2020-08-17,,0.0,0.0,0.0,59180.706000000006,0.0,59180.706000000006,1840539438.021079,2.746359440876239e-06,5.545452839347636e-06
2020-08-18,,0.0,0.0,-52682.299999999996,-200860.00000000003,0.0,-253542.30000000002,1470591419.179539,-1.362765275318217e-05,2.746359440876239e-06
2020-08-19,,0.0,0.0,-101.2,-97066.977,0.0,-97168.177,1175424319.4963217,-6.994735928549766e-06,-1.362765275318217e-05
2020-08-20,,-17220000.0,0.0,0.0,4500.768,0.0,-17215499.232,1843475746.5073483,-0.0006619436765874762,-6.994735928549766e-06
2020-08-21,,0.0,0.0,0.0,12826.6,2464000.0,2476826.6,1834041526.5978446,0.00014162020392602558,-0.0006619436765874762
2020-08-24,,0.0,10319.331,0.0,2032.8000000000002,0.0,12352.131000000001,2607540620.7770195,5.997897148220424e-07,0.00014162020392602558
2020-08-25,,0.0,0.0,-61404.0,284703.10000000003,0.0,223299.10000000003,1833400254.3876483,1.2298478226224629e-05,5.997897148220424e-07
2020-08-26,,-2520000.0,-13129.68,-25755.4,-305662.197,0.0,-2864547.2770000002,1738366456.9897895,-0.00015479287257253815,1.2298478226224629e-05
2020-08-27,,0.0,0.0,-13648.499999999998,-17589.102,0.0,-31237.602,1915984954.16741,-1.4895637195521627e-06,-0.00015479287257253815
2020-08-28,,0.0,-34318.4,0.0,-32580.792,0.0,-66899.19200000001,2712190941.354237,-2.188664146696704e-06,-1.4895637195521627e-06
2020-08-31,,-7529999.999999999,0.0,-5100.0,115752.00000000001,0.0,-7419347.999999999,2740810162.189333,-0.0002355607792635581,-2.188664146696704e-06
2020-09-01,,-4960000.0,-15465.199999999999,0.0,288299.975,0.0,-4687165.225000001,2106519087.4056156,-0.0002158469817063322,-0.0002355607792635581
2020-09-02,,0.0,0.0,0.0,-262377.60000000003,0.0,-262377.60000000003,1953783852.3882985,-9.942002455195873e-06,-0.0002158469817063322
2020-09-03,,0.0,3511.68,2708.1,-123895.2,4874000.0,4756324.58,1980295079.0633044,0.00020032402182268782,-9.942002455195873e-06
2020-09-04,,0.0,0.0,14855.3,11437.4,0.0,26292.699999999997,3702746617.0712757,5.524533526594794e-07,0.00020032402182268782
2020-09-07,,0.0,558.532,132664.8,-8695.584,4800000.0,4924527.748,3138287882.0215583,0.00017540884427721685,5.524533526594794e-07
2020-09-08,,9708000.0,151004.37,115320.5,72967.5,4808000.0,14855292.37,2356200531.996043,0.0006406736142407133,0.00017540884427721685
2020-09-09,,0.0,7955.915000000001,182378.0,-42518.405999999995,0.0,147815.50900000002,2093003452.5932412,6.13138772362884e-06,0.0006406736142407133
2020-09-10,,0.0,,62010.0,5385.0,0.0,67395.0,1673805454.9754984,3.530552271481275e-06,6.13138772362884e-06
2020-09-11,,0.0,4897.16,14288.4,4730.0,0.0,23915.559999999998,1613779030.5836585,1.2786295821794614e-06,3.530552271481275e-06
2020-09-14,,2438000.0,496.574,23400.0,20162.4,0.0,2482058.974,1860007141.3536847,0.00015612476459081522,1.2786295821794614e-06
